Marque;Carburant;puiss_max;CO2;masse_ordma_min;Carrosserie;boite;gamme2;Cat_CO2
SKODA;ES;90.0;147.0;1345;BREAK;A;MOY-SUPERIEURE;D
SKODA;ES;90.0;148.0;1330;BREAK;M;MOY-SUPERIEURE;D
SKODA;ES;90.0;148.0;1340;BREAK;M;MOY-SUPERIEURE;D
SKODA;ES;90.0;148.0;1325;BREAK;M;MOY-SUPERIEURE;D
SKODA;GO;77.0;107.0;1405;BREAK;M;MOY-SUPERIEURE;B
SKODA;GO;77.0;123.0;1395;BREAK;A;MOY-SUPERIEURE;C
SKODA;GO;77.0;123.0;1390;BREAK;A;MOY-SUPERIEURE;C
SKODA;GO;77.0;119.0;1370;BREAK;M;MOY-SUPERIEURE;B
SKODA;GO;77.0;119.0;1380;BREAK;M;MOY-SUPERIEURE;B
SKODA;GO;77.0;119.0;1365;BREAK;M;MOY-SUPERIEURE;B
SKODA;GO;77.0;141.0;1480;BREAK;M;MOY-SUPERIEURE;D
SKODA;GO;77.0;141.0;1475;BREAK;M;MOY-SUPERIEURE;D
SKODA;ES;77.0;134.0;1280;BREAK;M;MOY-SUPERIEURE;C
SKODA;ES;147.0;180.0;1475;BREAK;A;MOY-SUPERIEURE;E
SKODA;ES;147.0;180.0;1485;BREAK;A;MOY-SUPERIEURE;E
SKODA;ES;147.0;180.0;1470;BREAK;A;MOY-SUPERIEURE;E
SKODA;ES;147.0;175.0;1455;BREAK;M;MOY-SUPERIEURE;E
SKODA;ES;147.0;175.0;1465;BREAK;M;MOY-SUPERIEURE;E
SKODA;ES;147.0;175.0;1450;BREAK;M;MOY-SUPERIEURE;E
SKODA;ES;118.0;155.0;1390;BREAK;A;MOY-SUPERIEURE;D
SKODA;ES;118.0;155.0;1400;BREAK;A;MOY-SUPERIEURE;D
SKODA;ES;118.0;155.0;1385;BREAK;A;MOY-SUPERIEURE;D
SKODA;ES;118.0;158.0;1370;BREAK;M;MOY-SUPERIEURE;D
SKODA;ES;118.0;158.0;1380;BREAK;M;MOY-SUPERIEURE;D
SKODA;ES;118.0;158.0;1365;BREAK;M;MOY-SUPERIEURE;D
SKODA;GO;125.0;159.0;1510;BREAK;A;MOY-SUPERIEURE;D
SKODA;GO;125.0;159.0;1520;BREAK;A;MOY-SUPERIEURE;D
SKODA;GO;125.0;159.0;1505;BREAK;A;MOY-SUPERIEURE;D
SKODA;GO;125.0;149.0;1500;BREAK;M;MOY-SUPERIEURE;D
SKODA;GO;125.0;149.0;1490;BREAK;M;MOY-SUPERIEURE;D
SKODA;GO;125.0;149.0;1485;BREAK;M;MOY-SUPERIEURE;D
SKODA;GO;103.0;143.0;1430;BREAK;A;MOY-SUPERIEURE;D
SKODA;GO;103.0;129.0;1410;BREAK;M;MOY-SUPERIEURE;C
SKODA;GO;103.0;156.0;1520;BREAK;A;MOY-SUPERIEURE;D
SKODA;GO;103.0;156.0;1515;BREAK;A;MOY-SUPERIEURE;D
SKODA;GO;103.0;148.0;1505;BREAK;M;MOY-SUPERIEURE;D
SKODA;GO;103.0;148.0;1500;BREAK;M;MOY-SUPERIEURE;D
SKODA;GO;103.0;148.0;1495;BREAK;M;MOY-SUPERIEURE;D
SKODA;GO;103.0;162.0;1575;BREAK;A;MOY-SUPERIEURE;E
SKODA;GO;103.0;155.0;1570;BREAK;M;MOY-SUPERIEURE;D
SKODA;GO;103.0;155.0;1555;BREAK;M;MOY-SUPERIEURE;D
SKODA;ES;103.0;121.0;1256;BERLINE;M;MOY-SUPERIEURE;C
SKODA;ES;132.0;132.0;1342;BERLINE;A;MOY-SUPERIEURE;C
SKODA;ES;132.0;141.0;1313;BERLINE;M;MOY-SUPERIEURE;D
SKODA;ES;77.0;114.0;1233;BERLINE;M;MOY-SUPERIEURE;B
SKODA;GO;110.0;119.0;1355;BERLINE;A;MOY-SUPERIEURE;B
SKODA;GO;110.0;106.0;1334;BERLINE;M;MOY-SUPERIEURE;B
SKODA;GO;77.0;102.0;1338;BERLINE;A;MOY-SUPERIEURE;B
SKODA;GO;77.0;99.0;1307;BERLINE;M;MOY-SUPERIEURE;A
SKODA;ES;90.0;134.0;1230;BERLINE;A;MOY-INFERIEURE;C
SKODA;GO;77.0;106.0;1265;BERLINE;M;MOY-INFERIEURE;B
SKODA;GO;77.0;104.0;1265;BERLINE;M;MOY-INFERIEURE;B
SKODA;ES;63.0;119.0;1155;BERLINE;M;MOY-INFERIEURE;B
SKODA;ES;77.0;125.0;1175;BERLINE;M;MOY-INFERIEURE;C
SKODA;ES;55.0;137.0;1135;BERLINE;M;MOY-INFERIEURE;C
SKODA;GO;66.0;124.0;1322;COMBISPACE;M;INFERIEURE;C
SKODA;GO;77.0;124.0;1322;COMBISPACE;M;INFERIEURE;C
SKODA;ES;63.0;134.0;1221;COMBISPACE;M;INFERIEURE;C
SKODA;ES;77.0;134.0;1271;COMBISPACE;A;INFERIEURE;C
SKODA;ES;77.0;134.0;1237;COMBISPACE;M;INFERIEURE;C
SKODA;GO;55.0;109.0;1314;COMBISPACE;M;INFERIEURE;B
SKODA;GO;55.0;119.0;1308;COMBISPACE;M;INFERIEURE;B
SKODA;ES;92.0;157.0;1482;BERLINE;M;SUPERIEURE;D
SKODA;ES;92.0;157.0;1477;BERLINE;M;SUPERIEURE;D
SKODA;GO;77.0;114.0;1524;BERLINE;M;SUPERIEURE;B
SKODA;GO;77.0;130.0;1517;BERLINE;M;SUPERIEURE;C
SKODA;ES;118.0;168.0;1523;BERLINE;A;SUPERIEURE;E
SKODA;ES;191.0;235.0;1714;BERLINE;A;SUPERIEURE;F
SKODA;GO;103.0;154.0;1569;BERLINE;A;SUPERIEURE;D
SKODA;GO;103.0;143.0;1547;BERLINE;M;SUPERIEURE;D
SKODA;GO;103.0;128.0;1551;BERLINE;M;SUPERIEURE;C
SKODA;GO;103.0;162.0;1645;BERLINE;A;SUPERIEURE;E
SKODA;GO;125.0;157.0;1572;BERLINE;A;SUPERIEURE;D
SKODA;GO;125.0;149.0;1555;BERLINE;M;SUPERIEURE;D
SKODA;GO;125.0;163.0;1632;BERLINE;M;SUPERIEURE;E
SKODA;ES;92.0;159.0;1504;BREAK;M;SUPERIEURE;D
SKODA;ES;92.0;159.0;1499;BREAK;M;SUPERIEURE;D
SKODA;GO;77.0;114.0;1546;BREAK;M;SUPERIEURE;B
SKODA;GO;77.0;133.0;1539;BREAK;M;SUPERIEURE;C
SKODA;ES;118.0;170.0;1545;BREAK;A;SUPERIEURE;E
SKODA;ES;118.0;170.0;1550;BREAK;A;SUPERIEURE;E
SKODA;ES;191.0;237.0;1736;BREAK;A;SUPERIEURE;F
SKODA;ES;191.0;237.0;1746;BREAK;A;SUPERIEURE;F
SKODA;GO;103.0;158.0;1591;BREAK;A;SUPERIEURE;D
SKODA;GO;103.0;154.0;1591;BREAK;A;SUPERIEURE;D
SKODA;GO;103.0;145.0;1569;BREAK;M;SUPERIEURE;D
SKODA;GO;103.0;128.0;1573;BREAK;M;SUPERIEURE;C
SKODA;GO;103.0;166.0;1667;BREAK;A;SUPERIEURE;E
SKODA;GO;125.0;159.0;1594;BREAK;A;SUPERIEURE;D
SKODA;GO;125.0;151.0;1577;BREAK;M;SUPERIEURE;D
SKODA;GO;125.0;165.0;1654;BREAK;M;SUPERIEURE;E
SKODA;GO;77.0;119.0;1410;TS TERRAINS/CHEMINS;M;INFERIEURE;B
SKODA;ES;77.0;154.0;1375;TS TERRAINS/CHEMINS;A;INFERIEURE;D
SKODA;ES;77.0;154.0;1370;TS TERRAINS/CHEMINS;A;INFERIEURE;D
SKODA;ES;77.0;149.0;1340;TS TERRAINS/CHEMINS;M;INFERIEURE;D
SKODA;ES;118.0;189.0;1505;TS TERRAINS/CHEMINS;M;INFERIEURE;E
SKODA;GO;81.0;140.0;1420;TS TERRAINS/CHEMINS;M;INFERIEURE;C
SKODA;GO;81.0;140.0;1415;TS TERRAINS/CHEMINS;M;INFERIEURE;C
SKODA;GO;103.0;134.0;1470;TS TERRAINS/CHEMINS;M;INFERIEURE;C
SKODA;GO;103.0;169.0;1555;TS TERRAINS/CHEMINS;A;INFERIEURE;E
SKODA;GO;103.0;157.0;1530;TS TERRAINS/CHEMINS;M;INFERIEURE;D
SKODA;GO;81.0;159.0;1525;TS TERRAINS/CHEMINS;M;INFERIEURE;D
SKODA;GO;125.0;155.0;1535;TS TERRAINS/CHEMINS;M;INFERIEURE;D
SMART;GO;40.0;86.0;845;COUPE;M;ECONOMIQUE;A
SMART;GO;40.0;87.0;845;COUPE;M;ECONOMIQUE;A
SMART;ES;45.0;97.0;825;COUPE;M;ECONOMIQUE;A
SMART;ES;45.0;98.0;825;COUPE;M;ECONOMIQUE;A
SMART;ES;62.0;114.0;845;COUPE;M;ECONOMIQUE;B
SMART;ES;62.0;119.0;845;COUPE;M;ECONOMIQUE;B
SMART;ES;62.0;115.0;845;COUPE;M;ECONOMIQUE;B
SMART;ES;62.0;120.0;845;COUPE;M;ECONOMIQUE;B
SMART;ES;75.0;119.0;870;COUPE;M;ECONOMIQUE;B
SMART;ES;52.0;97.0;825;COUPE;M;ECONOMIQUE;A
SMART;ES;52.0;98.0;825;COUPE;M;ECONOMIQUE;A
SMART;GO;40.0;86.0;875;CABRIOLET;M;ECONOMIQUE;A
SMART;GO;40.0;87.0;875;CABRIOLET;M;ECONOMIQUE;A
SMART;ES;62.0;114.0;875;COUPE;M;ECONOMIQUE;B
SMART;ES;62.0;114.0;875;CABRIOLET;M;ECONOMIQUE;B
SMART;ES;62.0;119.0;875;CABRIOLET;M;ECONOMIQUE;B
SMART;ES;62.0;115.0;875;CABRIOLET;M;ECONOMIQUE;B
SMART;ES;62.0;120.0;875;CABRIOLET;M;ECONOMIQUE;B
SMART;ES;75.0;119.0;895;CABRIOLET;M;ECONOMIQUE;B
SMART;ES;52.0;99.0;855;CABRIOLET;M;ECONOMIQUE;A
SMART;ES;52.0;100.0;855;CABRIOLET;M;ECONOMIQUE;A
SSANGYONG;GO;129.0;157.0;1666;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;D
SSANGYONG;GO;109.6;147.0;1679;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;D
SSANGYONG;GO;129.0;169.0;1747;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;E
SSANGYONG;GO;129.0;199.0;1767;TS TERRAINS/CHEMINS;A;MOY-SUPERIEURE;E
SSANGYONG;GO;109.6;157.0;1747;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;D
SSANGYONG;GO;114.0;196.0;2035;TS TERRAINS/CHEMINS;M;SUPERIEURE;E
SSANGYONG;GO;114.0;206.0;2060;TS TERRAINS/CHEMINS;A;SUPERIEURE;F
SSANGYONG;GO;114.0;199.0;2043;MINIBUS;M;MOY-INFERIEURE;E
SSANGYONG;GO;114.0;212.0;2179;MINIBUS;A;MOY-INFERIEURE;F
SUBARU;ES;147.0;181.0;1305;COUPE;M;LUXE;E
SUBARU;ES;147.0;164.0;1328;COUPE;A;LUXE;E
SUBARU;ES;110.0;173.0;1555;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;E
SUBARU;ES;110.0;174.0;1565;TS TERRAINS/CHEMINS;A;MOY-SUPERIEURE;E
SUBARU;GO;108.0;158.0;1625;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;D
SUBARU;GO;108.0;155.0;1615;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;D
SUBARU;ES;110.0;160.0;1552;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;D
SUBARU;GO;108.0;156.0;1631;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;D
SUBARU;GO;108.0;156.0;1645;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;D
SUBARU;ES;221.0;243.0;1580;BREAK;M;MOY-SUPERIEURE;F
SUBARU;ES;221.0;243.0;1580;BERLINE;M;MOY-SUPERIEURE;F
SUBARU;GO;110.0;153.0;1602;BERLINE;M;MOY-SUPERIEURE;D
SUBARU;GO;110.0;156.0;1658;BREAK;M;MOY-SUPERIEURE;D
SUBARU;GO;110.0;155.0;1646;BREAK;M;MOY-SUPERIEURE;D
SUBARU;ES;191.0;232.0;1662;BREAK;A;MOY-SUPERIEURE;F
SUBARU;GO;66.0;113.0;1210;MINISPACE;M;INFERIEURE;B
SUBARU;GO;66.0;115.0;1215;MINISPACE;A;INFERIEURE;B
SUBARU;ES;73.0;127.0;1145;MINISPACE;M;INFERIEURE;C
SUBARU;ES;84.0;151.0;1425;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;D
SUBARU;ES;110.0;160.0;1425;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;D
SUBARU;GO;108.0;146.0;1490;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;D
SUZUKI;ES;50.0;118.0;970;BERLINE;A;ECONOMIQUE;B
SUZUKI;ES;50.0;99.0;930;BERLINE;M;ECONOMIQUE;A
SUZUKI;GO;95.0;174.0;1604;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;E
SUZUKI;GO;95.0;174.0;1729;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;E
SUZUKI;ES;62.5;162.0;1135;TS TERRAINS/CHEMINS;M;INFERIEURE;E
SUZUKI;ES;131.0;183.0;1495;BERLINE;M;MOY-SUPERIEURE;E
SUZUKI;ES;50.0;109.0;1050;MINISPACE;M;INFERIEURE;B
SUZUKI;ES;69.0;131.0;1115;MINISPACE;A;INFERIEURE;C
SUZUKI;ES;69.0;128.0;1110;BERLINE;M;INFERIEURE;C
SUZUKI;GO;55.0;109.0;1125;BERLINE;M;INFERIEURE;B
SUZUKI;ES;100.0;147.0;1115;BERLINE;M;INFERIEURE;D
SUZUKI;ES;69.0;125.0;1050;BERLINE;A;INFERIEURE;C
SUZUKI;ES;69.0;116.0;1020;BERLINE;M;INFERIEURE;B
SUZUKI;GO;55.0;101.0;1125;BERLINE;M;INFERIEURE;B
SUZUKI;GO;55.0;109.0;1140;BERLINE;M;INFERIEURE;B
SUZUKI;ES;100.0;147.0;1130;BERLINE;M;INFERIEURE;D
SUZUKI;ES;69.0;128.0;1065;BERLINE;A;INFERIEURE;C
SUZUKI;ES;69.0;116.0;1035;BERLINE;M;INFERIEURE;B
SUZUKI;GO;55.0;101.0;1140;BERLINE;M;INFERIEURE;B
SUZUKI;ES;69.0;126.0;1110;BERLINE;M;INFERIEURE;C
SUZUKI;GO;99.2;128.0;1360;TS TERRAINS/CHEMINS;M;INFERIEURE;C
SUZUKI;GO;99.2;139.0;1425;TS TERRAINS/CHEMINS;M;INFERIEURE;C
TOYOTA;GO;91.0;112.0;1395;BERLINE;M;MOY-INFERIEURE;B
TOYOTA;GO;91.0;115.0;1395;BERLINE;M;MOY-INFERIEURE;B
TOYOTA;GO;66.0;109.0;1270;BERLINE;M;MOY-INFERIEURE;B
TOYOTA;GO;66.0;99.0;1270;BERLINE;M;MOY-INFERIEURE;A
TOYOTA;ES;73.0;128.0;1225;BERLINE;M;MOY-INFERIEURE;C
TOYOTA;GO;91.0;119.0;1555;BERLINE;M;MOY-INFERIEURE;B
TOYOTA;GO;91.0;120.0;1585;BREAK;M;MOY-INFERIEURE;B
TOYOTA;GO;110.0;165.0;1605;BERLINE;A;MOY-INFERIEURE;E
TOYOTA;GO;110.0;167.0;1610;BERLINE;A;MOY-INFERIEURE;E
TOYOTA;GO;110.0;143.0;1590;BERLINE;M;MOY-INFERIEURE;D
TOYOTA;GO;110.0;145.0;1590;BERLINE;M;MOY-INFERIEURE;D
TOYOTA;GO;110.0;170.0;1635;BREAK;A;MOY-INFERIEURE;E
TOYOTA;GO;110.0;173.0;1645;BREAK;A;MOY-INFERIEURE;E
TOYOTA;GO;110.0;147.0;1620;BREAK;M;MOY-INFERIEURE;D
TOYOTA;GO;110.0;149.0;1620;BREAK;M;MOY-INFERIEURE;D
TOYOTA;ES;108.0;152.0;1450;BERLINE;M;MOY-INFERIEURE;D
TOYOTA;ES;108.0;152.0;1460;BERLINE;M;MOY-INFERIEURE;D
TOYOTA;ES;108.0;153.0;1485;BREAK;M;MOY-INFERIEURE;D
TOYOTA;ES;50.0;104.0;905;BERLINE;A;ECONOMIQUE;B
TOYOTA;ES;50.0;99.0;895;BERLINE;M;ECONOMIQUE;A
TOYOTA;ES;50.0;99.0;875;BERLINE;M;ECONOMIQUE;A
TOYOTA;ES;50.0;104.0;915;BERLINE;A;ECONOMIQUE;B
TOYOTA;ES;50.0;99.0;905;BERLINE;M;ECONOMIQUE;A
TOYOTA;ES;50.0;99.0;880;BERLINE;M;ECONOMIQUE;A
TOYOTA;ES;147.0;164.0;1328;COUPE;A;LUXE;E
TOYOTA;ES;147.0;181.0;1305;COUPE;M;LUXE;E
TOYOTA;ES;50.0;99.0;920;BERLINE;M;INFERIEURE;A
TOYOTA;GO;140.0;213.0;2180;TS TERRAINS/CHEMINS;A;LUXE;F
TOYOTA;GO;140.0;217.0;2170;TS TERRAINS/CHEMINS;M;LUXE;F
TOYOTA;GO;140.0;209.0;2070;TS TERRAINS/CHEMINS;A;LUXE;F
TOYOTA;GO;140.0;214.0;2060;TS TERRAINS/CHEMINS;M;LUXE;F
TOYOTA;GO;200.0;250.0;2585;TS TERRAINS/CHEMINS;A;LUXE;G
TOYOTA;GO;91.0;127.0;1610;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;C
TOYOTA;GO;110.0;147.0;1680;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;D
TOYOTA;GO;110.0;149.0;1680;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;D
TOYOTA;GO;110.0;173.0;1720;TS TERRAINS/CHEMINS;A;MOY-SUPERIEURE;E
TOYOTA;GO;110.0;176.0;1720;TS TERRAINS/CHEMINS;A;MOY-SUPERIEURE;E
TOYOTA;ES;111.0;169.0;1565;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;E
TOYOTA;ES;111.0;167.0;1565;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;E
TOYOTA;GO;91.0;129.0;1615;MONOSPACE COMPACT;M;MOY-INFERIEURE;C
TOYOTA;GO;110.0;169.0;1660;MONOSPACE COMPACT;A;MOY-INFERIEURE;E
TOYOTA;ES;97.0;154.0;1505;MONOSPACE COMPACT;M;MOY-INFERIEURE;D
TOYOTA;GO;66.0;113.0;1210;MONOSPACE COMPACT;M;MOY-INFERIEURE;B
TOYOTA;GO;66.0;115.0;1215;MONOSPACE COMPACT;A;MOY-INFERIEURE;B
TOYOTA;ES;73.0;127.0;1145;MONOSPACE COMPACT;M;MOY-INFERIEURE;C
TOYOTA;ES;51.0;111.0;1045;BERLINE;M;INFERIEURE;B
TOYOTA;ES;51.0;110.0;1045;BERLINE;M;INFERIEURE;B
TOYOTA;ES;51.0;111.0;1055;BERLINE;M;INFERIEURE;B
TOYOTA;GO;66.0;104.0;1135;BERLINE;M;INFERIEURE;B
TOYOTA;GO;66.0;103.0;1135;BERLINE;M;INFERIEURE;B
TOYOTA;GO;66.0;104.0;1140;BERLINE;M;INFERIEURE;B
TOYOTA;GO;66.0;108.0;1140;BERLINE;M;INFERIEURE;B
TOYOTA;ES;73.0;123.0;1100;BERLINE;M;INFERIEURE;C
TOYOTA;ES;73.0;127.0;1100;BERLINE;M;INFERIEURE;C
VOLKSWAGEN;GO;75.0;149.0;1532;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;GO;75.0;152.0;1618;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;GO;75.0;152.0;1591;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;GO;75.0;134.0;1532;COMBISPACE;M;INFERIEURE;C
VOLKSWAGEN;GO;75.0;136.0;1618;COMBISPACE;M;INFERIEURE;C
VOLKSWAGEN;GO;75.0;136.0;1591;COMBISPACE;M;INFERIEURE;C
VOLKSWAGEN;GO;75.0;139.0;1550;COMBISPACE;A;INFERIEURE;C
VOLKSWAGEN;GO;75.0;142.0;1636;COMBISPACE;A;INFERIEURE;D
VOLKSWAGEN;GO;75.0;142.0;1609;COMBISPACE;A;INFERIEURE;D
VOLKSWAGEN;GO;75.0;149.0;1550;COMBISPACE;A;INFERIEURE;D
VOLKSWAGEN;GO;75.0;152.0;1636;COMBISPACE;A;INFERIEURE;D
VOLKSWAGEN;GO;75.0;152.0;1609;COMBISPACE;A;INFERIEURE;D
VOLKSWAGEN;GO;75.0;139.0;1492;COMBISPACE;A;INFERIEURE;C
VOLKSWAGEN;GO;75.0;142.0;1565;COMBISPACE;A;INFERIEURE;D
VOLKSWAGEN;GO;75.0;139.0;1540;COMBISPACE;A;INFERIEURE;C
VOLKSWAGEN;GO;75.0;149.0;1492;COMBISPACE;A;INFERIEURE;D
VOLKSWAGEN;GO;75.0;152.0;1565;COMBISPACE;A;INFERIEURE;D
VOLKSWAGEN;GO;75.0;149.0;1540;COMBISPACE;A;INFERIEURE;D
VOLKSWAGEN;GO;75.0;139.0;1484;COMBISPACE;A;INFERIEURE;C
VOLKSWAGEN;GO;75.0;142.0;1557;COMBISPACE;A;INFERIEURE;D
VOLKSWAGEN;GO;75.0;139.0;1532;COMBISPACE;A;INFERIEURE;C
VOLKSWAGEN;GO;75.0;149.0;1484;COMBISPACE;A;INFERIEURE;D
VOLKSWAGEN;GO;75.0;152.0;1557;COMBISPACE;A;INFERIEURE;D
VOLKSWAGEN;GO;75.0;149.0;1532;COMBISPACE;A;INFERIEURE;D
VOLKSWAGEN;GO;75.0;149.0;1474;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;GO;75.0;149.0;1547;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;GO;75.0;149.0;1522;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;GO;75.0;149.0;1539;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;GO;75.0;149.0;1514;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;GO;75.0;134.0;1474;COMBISPACE;M;INFERIEURE;C
VOLKSWAGEN;GO;75.0;136.0;1547;COMBISPACE;M;INFERIEURE;C
VOLKSWAGEN;GO;75.0;134.0;1522;COMBISPACE;M;INFERIEURE;C
VOLKSWAGEN;GO;75.0;136.0;1539;COMBISPACE;M;INFERIEURE;C
VOLKSWAGEN;GO;75.0;134.0;1514;COMBISPACE;M;INFERIEURE;C
VOLKSWAGEN;GO;75.0;152.0;1552;COMBISPACE;A;INFERIEURE;D
VOLKSWAGEN;GO;75.0;142.0;1552;COMBISPACE;A;INFERIEURE;D
VOLKSWAGEN;GO;75.0;152.0;1544;COMBISPACE;A;INFERIEURE;D
VOLKSWAGEN;GO;75.0;142.0;1544;COMBISPACE;A;INFERIEURE;D
VOLKSWAGEN;GO;75.0;149.0;1534;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;GO;75.0;149.0;1526;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;GO;75.0;136.0;1534;COMBISPACE;M;INFERIEURE;C
VOLKSWAGEN;GO;75.0;136.0;1526;COMBISPACE;M;INFERIEURE;C
VOLKSWAGEN;GO;55.0;139.0;1474;COMBISPACE;M;INFERIEURE;C
VOLKSWAGEN;GO;55.0;139.0;1522;COMBISPACE;M;INFERIEURE;C
VOLKSWAGEN;GO;55.0;149.0;1474;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;GO;55.0;149.0;1522;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;GO;55.0;149.0;1534;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;GO;55.0;139.0;1534;COMBISPACE;M;INFERIEURE;C
VOLKSWAGEN;ES;63.0;158.0;1388;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;ES;63.0;160.0;1448;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;ES;63.0;158.0;1436;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;ES;77.0;149.0;1455;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;ES;77.0;149.0;1541;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;ES;77.0;149.0;1514;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;ES;77.0;158.0;1455;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;ES;77.0;158.0;1541;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;ES;77.0;158.0;1514;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;ES;77.0;147.0;1388;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;ES;77.0;149.0;1461;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;ES;77.0;147.0;1436;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;ES;77.0;156.0;1388;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;ES;77.0;158.0;1461;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;ES;77.0;156.0;1436;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;ES;77.0;149.0;1453;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;ES;77.0;147.0;1428;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;ES;77.0;158.0;1453;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;ES;77.0;156.0;1428;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;ES;77.0;158.0;1448;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;ES;77.0;149.0;1448;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;ES;77.0;149.0;1454;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;ES;77.0;158.0;1440;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;ES;77.0;149.0;1440;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;ES;77.0;158.0;1454;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;GO;103.0;155.0;1571;COMBISPACE;A;INFERIEURE;D
VOLKSWAGEN;GO;103.0;155.0;1653;COMBISPACE;A;INFERIEURE;D
VOLKSWAGEN;GO;103.0;155.0;1630;COMBISPACE;A;INFERIEURE;D
VOLKSWAGEN;GO;103.0;166.0;1571;COMBISPACE;A;INFERIEURE;E
VOLKSWAGEN;GO;103.0;166.0;1653;COMBISPACE;A;INFERIEURE;E
VOLKSWAGEN;GO;103.0;166.0;1630;COMBISPACE;A;INFERIEURE;E
VOLKSWAGEN;GO;103.0;158.0;1549;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;GO;103.0;161.0;1631;COMBISPACE;M;INFERIEURE;E
VOLKSWAGEN;GO;103.0;161.0;1608;COMBISPACE;M;INFERIEURE;E
VOLKSWAGEN;GO;103.0;147.0;1549;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;GO;103.0;149.0;1631;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;GO;103.0;149.0;1608;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;GO;103.0;152.0;1507;COMBISPACE;A;INFERIEURE;D
VOLKSWAGEN;GO;103.0;155.0;1577;COMBISPACE;A;INFERIEURE;D
VOLKSWAGEN;GO;103.0;155.0;1556;COMBISPACE;A;INFERIEURE;D
VOLKSWAGEN;GO;103.0;164.0;1507;COMBISPACE;A;INFERIEURE;E
VOLKSWAGEN;GO;103.0;166.0;1577;COMBISPACE;A;INFERIEURE;E
VOLKSWAGEN;GO;103.0;166.0;1556;COMBISPACE;A;INFERIEURE;E
VOLKSWAGEN;GO;103.0;158.0;1485;COMBISPACE;M;INFERIEURE;D
VOLKSWAGEN;GO;103.0;161.0;1555;COMBISPACE;M;INFERIEURE;E
VOLKSWAGEN;GO;103.0;158.0;1534;COMBISPACE;M;INFERIEURE;D
